id,state,Cat0,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
,,0,1,1,1,1,0,0,0,111,510,0,1,19.5,181.55,95,30.795,220.85,106,19.755,178.25,90.5,8.19,10.5,2,3.84,1,1
,,0,1,1,0,0,0,0,0,96,510,0,0,0,168.55,117,42.795,254.85,110,18.755,220.25,111.5,7.19,9.5,3,2.84,2,1
,,1,0,1,0,0,0,1,0,124,510,1,0,0,255.55,99,37.795,255.85,92,14.755,245.25,101.5,9.19,9.5,3,2.84,2,1
,,0,0,0,1,1,1,0,1,132,415,1,1,20.5,248.55,98,40.795,168.85,107,17.755,161.25,94.5,10.19,10.5,2,2.84,1,1
,,1,1,0,1,0,0,1,1,69,510,0,1,32.5,155.55,90,34.795,181.85,85,14.755,200.25,108.5,10.19,12.5,3,1.84,1,1
,,0,1,0,0,0,1,0,1,131,510,1,0,0,163.55,96,42.795,166.85,90,19.755,172.25,88.5,8.19,8.5,2,3.84,2,1
,,1,0,1,0,1,1,1,0,91,415,0,0,0,220.55,95,33.795,223.85,93,18.755,161.25,116.5,11.19,12.5,2,2.84,3,1
,,0,0,0,0,1,1,1,0,128,510,0,0,0,191.55,104,31.795,234.85,115,21.755,188.25,93.5,11.19,12.5,6,2.84,2,1
,,1,1,1,0,0,1,0,0,94,415,0,0,0,185.55,95,45.795,171.85,90,18.755,193.25,113.5,7.19,9.5,3,2.84,3,1
,,1,0,0,0,0,1,0,1,122,510,1,1,19.5,243.55,84,30.795,252.85,103,16.755,202.25,89.5,11.19,10.5,2,1.84,3,1
,,0,0,1,0,1,1,1,0,71,415,1,0,0,263.55,88,44.795,177.85,115,13.755,229.25,85.5,7.19,9.5,2,3.84,3,1
,,0,1,1,1,1,1,0,0,66,415,1,0,0,248.55,117,40.795,245.85,108,15.755,185.25,100.5,11.19,8.5,5,1.84,3,1
,,1,1,0,1,1,1,1,1,126,408,0,1,19.5,193.55,116,34.795,223.85,88,13.755,189.25,116.5,11.19,9.5,6,1.84,1,1
,,0,0,1,1,1,0,0,0,79,510,0,1,33.5,192.55,114,28.795,172.85,103,19.755,158.25,99.5,9.19,8.5,4,3.84,1,1
,,0,1,1,0,0,1,1,0,79,510,1,1,34.5,206.55,90,41.795,239.85,104,13.755,175.25,88.5,8.19,8.5,3,3.84,3,1
,,0,0,1,1,0,1,1,1,86,415,0,1,25.5,161.55,113,44.795,234.85,109,18.755,178.25,117.5,7.19,10.5,5,3.84,1,1
,,1,0,0,0,0,1,0,1,81,510,0,1,35.5,235.55,106,44.795,164.85,113,14.755,217.25,95.5,11.19,10.5,6,1.84,3,1
,,1,0,1,1,1,1,0,0,110,415,1,0,0,238.55,87,46.795,196.85,102,17.755,166.25,98.5,10.19,10.5,6,3.84,3,1
,,1,0,0,1,1,0,1,1,90,510,0,1,29.5,171.55,101,30.795,186.85,110,16.755,190.25,92.5,9.19,10.5,2,1.84,1,1
,,0,1,1,0,1,1,0,1,131,415,1,1,34.5,264.55,91,32.795,168.85,97,20.755,197.25,92.5,10.19,9.5,4,1.84,2,1
,,1,1,0,1,0,1,0,0,117,415,0,1,38.5,187.55,116,34.795,218.85,115,21.755,247.25,95.5,9.19,10.5,4,1.84,1,1
,,0,0,0,1,0,0,0,1,95,415,0,1,25.5,226.55,104,26.795,177.85,95,17.755,202.25,87.5,11.19,10.5,5,3.84,2,1
,,0,1,0,0,1,0,0,1,66,415,1,1,32.5,251.55,87,36.795,237.85,113,18.755,203.25,102.5,8.19,9.5,3,3.84,2,1
,,1,1,0,1,0,0,1,0,64,408,0,1,31.5,154.55,84,44.795,249.85,95,20.755,222.25,86.5,11.19,9.5,3,1.84,1,1
,,1,0,1,1,0,1,0,1,114,510,1,0,0,155.55,104,33.795,250.85,116,16.755,188.25,94.5,8.19,8.5,4,3.84,3,1
,,0,0,1,0,0,0,0,0,87,415,1,0,0,266.55,84,39.795,201.85,109,13.755,192.25,87.5,10.19,8.5,2,1.84,2,1
,,0,0,0,1,0,0,0,1,100,408,0,0,0,208.55,99,27.795,207.85,112,18.755,246.25,82.5,8.19,8.5,5,1.84,2,1
,,1,1,0,1,0,1,0,1,87,415,0,1,20.5,272.55,103,35.795,191.85,105,18.755,247.25,106.5,7.19,11.5,2,2.84,2,1
,,1,0,0,1,0,1,0,0,103,415,0,0,0,248.55,99,31.795,235.85,114,19.755,166.25,89.5,10.19,9.5,4,3.84,3,1
,,0,1,1,0,0,0,1,1,134,510,1,1,36.5,151.55,98,25.795,176.85,92,18.755,193.25,116.5,7.19,10.5,4,1.84,1,1
,,0,1,1,0,1,0,0,0,77,510,1,0,0,271.55,101,33.795,194.85,81,13.755,227.25,84.5,7.19,8.5,6,3.84,3,1
,,1,1,0,0,0,1,0,1,94,408,0,0,0,160.55,83,26.795,209.85,84,18.755,180.25,99.5,10.19,8.5,3,2.84,2,1
,,1,1,0,0,0,0,0,0,108,415,0,1,29.5,280.55,95,44.795,186.85,105,15.755,238.25,93.5,10.19,9.5,3,3.84,2,1
,,1,1,1,1,1,0,0,0,121,415,1,0,0,194.55,115,24.795,202.85,83,20.755,196.25,84.5,7.19,11.5,4,3.84,3,1
,,1,1,0,1,1,1,1,0,66,415,1,1,37.5,156.55,109,33.795,229.85,106,21.755,248.25,82.5,11.19,8.5,5,3.84,3,1
,,1,0,1,0,1,1,1,1,65,510,1,1,24.5,204.55,95,35.795,187.85,89,14.755,169.25,99.5,7.19,8.5,3,2.84,3,1
,,0,1,0,0,0,0,0,1,79,415,0,1,22.5,156.55,97,44.795,190.85,103,18.755,201.25,92.5,8.19,12.5,4,1.84,1,1
,,1,1,0,0,0,1,1,1,69,415,1,1,24.5,239.55,93,27.795,234.85,111,19.755,245.25,116.5,7.19,9.5,5,2.84,2,1
,,1,1,0,1,1,1,0,1,102,408,1,1,21.5,199.55,96,31.795,185.85,105,19.755,226.25,91.5,10.19,11.5,4,1.84,2,1
,,0,1,0,0,0,0,0,1,106,510,1,1,27.5,217.55,109,38.795,233.85,90,19.755,220.25,105.5,11.19,8.5,3,2.84,3,1
,,0,0,0,1,0,0,0,0,102,408,1,1,27.5,169.55,98,26.795,179.85,116,17.755,232.25,112.5,10.19,8.5,2,1.84,1,1
,,1,1,1,0,0,0,1,0,90,510,1,0,0,245.55,103,37.795,209.85,102,15.755,211.25,107.5,7.19,11.5,4,3.84,2,1
,,1,0,0,1,1,1,1,0,96,510,1,0,0,241.55,99,31.795,213.85,111,17.755,221.25,113.5,10.19,12.5,5,3.84,2,1
,,0,1,0,1,1,0,0,0,106,415,0,1,27.5,254.55,104,29.795,197.85,109,17.755,245.25,88.5,11.19,11.5,3,2.84,1,1
,,1,1,0,0,0,0,0,1,105,415,0,0,0,263.55,95,43.795,183.85,107,19.755,161.25,115.5,10.19,10.5,3,2.84,3,1
,,0,0,0,1,0,0,1,0,121,510,0,0,0,175.55,111,46.795,255.85,82,21.755,169.25,91.5,10.19,12.5,6,3.84,2,1
,,0,0,1,1,1,1,0,0,89,415,1,0,0,188.55,106,39.795,161.85,107,19.755,160.25,92.5,9.19,12.5,2,2.84,1,1
,,0,1,1,1,0,0,0,1,70,408,1,1,27.5,191.55,91,28.795,253.85,112,18.755,179.25,105.5,10.19,12.5,2,3.84,3,1
,,0,1,0,1,0,0,0,0,125,408,1,0,0,180.55,82,26.795,247.85,84,15.755,191.25,84.5,9.19,12.5,3,3.84,3,1
,,1,1,0,1,0,1,0,0,74,415,0,0,0,213.55,85,32.795,256.85,105,13.755,229.25,87.5,7.19,8.5,3,2.84,3,1
,,1,0,1,1,0,1,0,1,95,510,1,0,0,226.55,101,38.795,161.85,85,18.755,164.25,108.5,10.19,9.5,3,2.84,2,1
,,1,1,0,0,1,0,0,1,89,510,0,1,18.5,208.55,102,42.795,233.85,102,19.755,173.25,97.5,7.19,8.5,3,3.84,2,1
,,0,1,0,0,1,0,0,1,109,415,1,0,0,203.55,116,46.795,222.85,98,16.755,162.25,111.5,7.19,12.5,3,3.84,3,1
,,1,1,0,1,1,1,1,0,133,415,0,0,0,199.55,97,38.795,255.85,81,17.755,216.25,96.5,9.19,12.5,3,1.84,2,1
,,1,1,0,1,1,1,0,1,106,510,0,0,0,281.55,118,24.795,229.85,86,21.755,183.25,104.5,7.19,11.5,6,1.84,3,1
,,0,1,1,0,1,1,0,0,133,408,1,1,37.5,216.55,85,33.795,214.85,112,13.755,162.25,84.5,9.19,10.5,6,1.84,2,1
,,1,1,1,0,0,1,0,1,127,415,0,1,34.5,268.55,116,33.795,168.85,114,17.755,209.25,82.5,9.19,9.5,2,3.84,2,1
,,1,0,1,0,1,1,0,1,134,510,1,0,0,192.55,84,34.795,197.85,107,15.755,198.25,90.5,9.19,12.5,5,2.84,2,1
,,0,0,0,0,1,0,1,0,106,408,1,0,0,279.55,111,25.795,217.85,83,19.755,246.25,112.5,8.19,8.5,6,3.84,2,1
,,0,1,0,1,1,0,0,1,88,415,0,1,20.5,218.55,95,35.795,196.85,110,19.755,200.25,90.5,7.19,8.5,5,2.84,3,1
,,0,1,0,1,0,0,0,0,121,415,0,0,0,243.55,117,27.795,194.85,93,16.755,190.25,111.5,8.19,12.5,5,2.84,1,1
,,0,1,1,1,0,1,1,0,131,408,0,0,0,189.55,90,43.795,220.85,113,21.755,241.25,105.5,11.19,9.5,2,3.84,3,1
,,1,1,0,0,1,1,1,1,114,510,0,1,24.5,233.55,102,24.795,243.85,100,17.755,245.25,81.5,7.19,12.5,6,2.84,1,1
,,1,0,0,0,1,0,0,0,69,510,0,1,30.5,200.55,88,41.795,233.85,98,13.755,230.25,82.5,10.19,11.5,3,3.84,3,1
,,0,1,0,1,0,1,1,0,67,408,1,1,18.5,274.55,82,25.795,215.85,113,18.755,216.25,80.5,9.19,11.5,4,2.84,3,1
,,1,1,0,0,1,0,1,0,129,415,1,0,0,214.55,91,26.795,185.85,88,20.755,202.25,85.5,10.19,12.5,3,1.84,2,1
,,0,1,1,1,1,1,0,1,115,415,1,0,0,171.55,111,41.795,159.85,113,18.755,203.25,80.5,11.19,9.5,6,3.84,3,1
,,1,0,1,1,0,1,0,1,116,415,1,1,18.5,180.55,90,43.795,215.85,103,18.755,160.25,107.5,10.19,11.5,4,1.84,1,1
,,1,1,0,1,1,1,1,1,119,415,0,0,0,193.55,81,26.795,246.85,98,14.755,248.25,112.5,11.19,11.5,4,3.84,2,1
,,0,0,0,1,1,0,1,0,74,408,1,0,0,188.55,93,46.795,250.85,97,20.755,185.25,90.5,8.19,9.5,3,1.84,3,1
,,1,0,0,0,1,1,0,0,108,408,1,1,18.5,158.55,92,43.795,218.85,97,15.755,159.25,96.5,7.19,8.5,2,3.84,2,1
,,0,0,0,0,0,1,0,0,93,415,1,0,0,278.55,118,28.795,197.85,113,18.755,175.25,82.5,8.19,9.5,6,3.84,3,1
,,0,1,0,1,0,1,1,1,86,415,1,1,24.5,232.55,112,27.795,257.85,80,15.755,246.25,113.5,8.19,11.5,6,2.84,1,1
,,0,1,1,0,1,1,1,0,114,415,0,1,36.5,163.55,119,43.795,229.85,109,20.755,197.25,113.5,7.19,9.5,4,2.84,1,1
,,0,1,1,0,0,0,0,0,69,510,1,1,30.5,274.55,83,33.795,248.85,108,14.755,233.25,109.5,8.19,11.5,2,1.84,2,1
,,1,0,0,1,1,1,0,1,111,510,1,0,0,220.55,113,44.795,233.85,115,13.755,172.25,87.5,10.19,11.5,3,2.84,3,1
,,0,0,1,1,1,1,1,0,116,415,0,0,0,273.55,87,26.795,199.85,104,21.755,191.25,95.5,8.19,8.5,5,2.84,2,1
,,0,0,1,0,0,0,0,1,113,510,1,0,0,240.55,117,31.795,256.85,113,19.755,189.25,109.5,7.19,9.5,6,1.84,2,1
,,0,1,1,1,0,1,1,0,92,510,1,1,37.5,279.55,109,44.795,167.85,87,18.755,231.25,87.5,7.19,8.5,2,3.84,1,1
,,0,1,0,0,0,0,1,1,72,415,0,1,26.5,178.55,98,28.795,232.85,115,16.755,234.25,96.5,7.19,12.5,6,1.84,1,1
,,1,1,0,0,1,1,0,0,75,510,1,0,0,184.55,96,33.795,255.85,91,16.755,229.25,107.5,9.19,8.5,2,2.84,3,1
,,0,1,0,0,0,1,0,1,128,408,1,1,23.5,279.55,107,43.795,244.85,111,21.755,161.25,97.5,7.19,12.5,3,2.84,3,1
,,0,0,1,1,1,1,0,1,129,510,0,1,25.5,254.55,110,31.795,220.85,111,14.755,182.25,110.5,11.19,8.5,3,2.84,3,1
,,0,1,1,0,0,0,0,0,98,408,1,0,0,195.55,99,42.795,219.85,109,13.755,200.25,118.5,8.19,10.5,5,1.84,2,1
,,1,1,1,0,0,0,0,1,108,415,1,1,25.5,273.55,112,27.795,184.85,92,21.755,236.25,104.5,10.19,12.5,5,2.84,3,1
,,1,1,1,1,0,0,0,1,97,408,1,0,0,170.55,105,26.795,252.85,115,15.755,213.25,95.5,8.19,12.5,6,3.84,3,1
,,1,1,1,0,0,1,0,1,105,510,1,1,29.5,165.55,82,41.795,200.85,110,14.755,198.25,80.5,7.19,11.5,3,1.84,3,1
,,1,1,0,1,0,1,0,0,79,415,0,0,0,205.55,84,41.795,192.85,80,14.755,221.25,84.5,7.19,11.5,2,3.84,3,1
,,0,1,1,1,1,1,0,0,95,408,0,1,29.5,208.55,85,45.795,251.85,92,19.755,164.25,108.5,10.19,12.5,6,2.84,2,1
,,0,0,0,0,0,1,1,0,102,415,0,1,34.5,214.55,105,43.795,243.85,115,17.755,195.25,88.5,11.19,8.5,5,3.84,1,1
,,0,1,1,1,0,0,0,0,105,408,0,0,0,245.55,100,29.795,187.85,88,17.755,228.25,109.5,9.19,11.5,3,2.84,2,1
,,1,0,0,0,0,1,1,1,80,415,0,0,0,177.55,90,42.795,164.85,81,15.755,196.25,97.5,8.19,12.5,5,2.84,3,1
,,0,1,1,0,0,0,0,0,98,415,1,1,24.5,246.55,92,39.795,212.85,116,18.755,244.25,106.5,9.19,12.5,6,1.84,2,1
,,1,0,1,0,1,1,0,1,102,415,0,1,31.5,258.55,83,44.795,172.85,86,21.755,161.25,100.5,7.19,11.5,5,1.84,1,1
,,0,0,1,0,1,1,1,1,64,415,0,0,0,259.55,112,40.795,183.85,87,18.755,228.25,103.5,11.19,10.5,2,1.84,1,1
,,0,0,0,0,0,0,1,0,122,415,0,1,37.5,267.55,106,37.795,166.85,82,20.755,172.25,103.5,7.19,12.5,3,3.84,2,1
,,1,0,0,1,0,1,0,1,96,510,1,0,0,238.55,118,28.795,238.85,115,13.755,161.25,100.5,9.19,12.5,4,2.84,1,1
,,0,0,0,1,1,1,1,0,68,510,1,0,0,256.55,109,39.795,199.85,90,21.755,183.25,98.5,11.19,11.5,6,3.84,3,1
,,1,1,1,0,0,1,0,0,101,415,1,1,37.5,228.55,92,39.795,172.85,109,16.755,191.25,108.5,11.19,9.5,2,3.84,2,1
,,0,1,1,1,0,1,1,1,97,415,0,0,0,184.55,87,35.795,192.85,109,21.755,234.25,93.5,9.19,9.5,4,2.84,1,1
,,0,1,0,1,0,0,0,0,78,415,0,0,0,232.55,93,29.795,187.85,107,17.755,190.25,89.5,9.19,12.5,4,3.84,3,1
,,1,0,1,1,1,1,1,1,99,415,1,0,0,187.55,117,33.795,192.85,105,19.755,199.25,83.5,7.19,9.5,6,3.84,2,1
,,0,1,1,0,0,1,1,0,65,415,1,0,0,249.55,101,38.795,223.85,108,13.755,238.25,117.5,10.19,9.5,3,3.84,3,1
,,1,1,0,1,1,0,1,1,116,415,0,1,37.5,243.55,84,35.795,189.85,112,18.755,206.25,82.5,8.19,12.5,5,3.84,1,1
,,0,0,0,0,0,0,1,1,130,510,0,0,0,187.55,97,45.795,159.85,87,17.755,169.25,87.5,10.19,11.5,6,1.84,3,1
,,0,1,1,0,1,1,0,0,71,415,1,1,35.5,217.55,101,26.795,186.85,115,21.755,168.25,99.5,8.19,8.5,2,1.84,3,1
,,0,1,0,1,0,0,0,1,131,408,0,1,23.5,235.55,108,28.795,223.85,114,13.755,199.25,105.5,7.19,10.5,3,1.84,2,1
,,1,0,0,1,0,1,0,0,137,408,1,1,37.5,159.55,91,28.795,206.85,107,17.755,208.25,117.5,10.19,10.5,6,1.84,3,1
,,0,1,1,1,0,1,0,1,84,415,0,1,29.5,168.55,85,41.795,239.85,111,14.755,228.25,106.5,10.19,11.5,6,1.84,2,1
,,0,1,0,1,0,1,0,0,79,415,0,0,0,151.55,115,37.795,232.85,98,19.755,233.25,107.5,11.19,8.5,6,3.84,3,1
,,1,0,1,1,1,0,1,0,65,510,0,1,27.5,274.55,118,28.795,235.85,100,18.755,214.25,108.5,7.19,8.5,2,3.84,2,1
,,0,0,1,1,1,0,0,1,73,408,1,0,0,177.55,103,40.795,176.85,94,16.755,208.25,90.5,7.19,9.5,6,1.84,2,1
,,0,1,1,0,0,1,1,1,87,415,0,1,38.5,260.55,89,31.795,198.85,103,15.755,202.25,110.5,7.19,9.5,3,2.84,2,1
,,1,1,0,0,0,0,0,1,72,408,0,1,31.5,258.55,93,31.795,192.85,93,21.755,188.25,82.5,9.19,10.5,3,3.84,2,1
,,1,0,0,0,0,0,1,1,87,415,0,0,0,188.55,85,28.795,208.85,97,17.755,243.25,104.5,9.19,8.5,2,1.84,3,1
,,1,0,1,1,1,0,0,1,110,415,1,1,33.5,216.55,99,26.795,255.85,86,13.755,222.25,112.5,8.19,9.5,6,1.84,2,1
,,1,1,0,0,0,1,1,0,134,415,0,1,35.5,235.55,93,46.795,212.85,88,17.755,183.25,107.5,10.19,8.5,4,3.84,1,1
,,1,0,1,0,0,0,0,1,73,510,1,0,0,260.55,103,37.795,225.85,104,17.755,183.25,117.5,11.19,12.5,5,2.84,3,1
,,0,0,0,0,1,1,0,0,76,415,0,0,0,176.55,116,26.795,171.85,100,13.755,177.25,86.5,11.19,10.5,3,1.84,1,1
,,0,0,0,0,0,1,1,0,76,510,0,0,0,167.55,105,24.795,193.85,100,13.755,159.25,115.5,9.19,10.5,2,1.84,3,1
,,1,0,0,1,1,1,0,1,68,415,0,1,21.5,209.55,113,43.795,225.85,94,15.755,240.25,90.5,8.19,11.5,6,1.84,1,1
,,1,0,0,0,0,0,1,0,96,510,1,1,21.5,256.55,118,44.795,221.85,106,16.755,239.25,108.5,10.19,9.5,2,2.84,3,1
,,1,1,1,0,0,0,0,0,99,510,1,0,0,152.55,105,37.795,193.85,88,17.755,209.25,97.5,7.19,10.5,4,2.84,3,1
,,1,0,1,0,0,0,0,0,107,415,0,1,18.5,190.55,98,46.795,160.85,100,17.755,198.25,113.5,11.19,10.5,5,1.84,3,1
,,1,0,0,0,0,1,1,0,75,408,1,1,29.5,208.55,93,44.795,207.85,98,16.755,248.25,87.5,8.19,9.5,4,3.84,3,1
,,1,0,0,1,1,1,0,0,81,408,1,1,35.5,156.55,97,37.795,187.85,90,17.755,178.25,115.5,9.19,11.5,6,1.84,2,1
,,1,0,1,0,0,1,1,0,125,510,1,0,0,265.55,107,29.795,183.85,102,21.755,209.25,94.5,9.19,11.5,3,2.84,2,1
,,1,0,0,1,1,0,1,0,83,408,1,1,27.5,208.55,118,33.795,182.85,117,17.755,233.25,82.5,11.19,8.5,2,1.84,2,1
,,1,0,1,1,0,1,0,1,102,408,0,0,0,171.55,114,29.795,174.85,117,19.755,241.25,88.5,9.19,10.5,5,2.84,3,1
,,1,1,0,0,0,1,0,0,72,510,0,1,35.5,194.55,109,41.795,203.85,83,18.755,175.25,97.5,9.19,11.5,3,3.84,2,1
,,0,1,0,0,1,0,0,0,122,510,0,1,37.5,237.55,101,39.795,236.85,113,14.755,248.25,94.5,9.19,8.5,2,2.84,1,1
,,0,0,0,1,0,0,0,1,66,408,1,1,35.5,207.55,101,33.795,238.85,112,14.755,224.25,89.5,8.19,10.5,6,1.84,2,1
,,0,0,1,1,1,0,0,0,87,415,0,1,36.5,199.55,93,43.795,250.85,86,14.755,164.25,87.5,8.19,8.5,2,3.84,2,1
,,0,0,0,1,0,0,0,0,98,415,0,1,19.5,180.55,100,34.795,255.85,84,13.755,229.25,82.5,11.19,12.5,2,2.84,1,1
,,0,1,1,0,1,1,1,0,93,510,1,0,0,235.55,89,31.795,171.85,109,17.755,206.25,86.5,9.19,9.5,6,2.84,3,1
,,0,1,1,0,1,0,0,1,114,415,0,0,0,207.55,111,41.795,188.85,114,14.755,204.25,91.5,9.19,11.5,6,1.84,2,1
,,0,0,0,1,0,1,1,1,92,415,1,0,0,241.55,92,46.795,192.85,112,16.755,226.25,111.5,11.19,12.5,5,3.84,2,1
,,1,0,1,1,1,0,0,1,89,415,0,1,37.5,154.55,85,46.795,217.85,107,16.755,177.25,114.5,11.19,12.5,3,3.84,2,1
,,1,0,0,1,1,0,1,1,137,415,0,1,18.5,179.55,98,27.795,223.85,118,21.755,201.25,97.5,8.19,11.5,5,1.84,1,1
,,1,1,1,1,1,1,0,0,73,510,1,1,30.5,247.55,107,29.795,235.85,114,17.755,202.25,107.5,7.19,10.5,2,1.84,1,1
,,1,1,1,0,0,1,0,0,133,408,1,0,0,262.55,108,43.795,164.85,83,14.755,177.25,88.5,7.19,8.5,2,2.84,1,1
,,0,1,0,0,1,0,1,1,82,415,1,1,25.5,274.55,119,24.795,191.85,109,17.755,165.25,109.5,11.19,10.5,2,2.84,2,1
,,0,1,1,0,1,1,0,0,79,415,1,0,0,178.55,83,35.795,224.85,108,16.755,177.25,107.5,9.19,12.5,2,1.84,2,1
,,0,0,0,0,1,1,0,1,103,510,0,0,0,195.55,119,41.795,208.85,111,16.755,228.25,99.5,9.19,12.5,6,3.84,2,1
,,1,1,0,0,1,0,1,1,73,415,1,0,0,179.55,82,29.795,255.85,98,18.755,168.25,82.5,11.19,12.5,5,1.84,2,1
,,1,1,0,0,0,1,1,0,83,510,0,0,0,210.55,103,35.795,242.85,102,13.755,170.25,108.5,7.19,11.5,6,3.84,2,1
,,1,1,0,1,1,1,1,0,117,510,0,1,35.5,269.55,82,25.795,203.85,107,16.755,177.25,94.5,8.19,9.5,5,2.84,1,1
,,1,1,1,0,0,0,0,0,92,510,0,0,0,162.55,89,35.795,256.85,113,18.755,248.25,108.5,7.19,8.5,5,1.84,1,1
,,0,0,0,1,1,0,1,0,104,510,0,0,0,247.55,111,24.795,184.85,95,20.755,227.25,112.5,9.19,10.5,6,1.84,1,1
,,1,0,1,0,0,1,0,0,77,408,0,1,21.5,171.55,103,39.795,187.85,115,19.755,175.25,114.5,10.19,9.5,3,3.84,2,1
,,0,0,0,1,0,1,0,0,71,510,0,0,0,280.55,95,30.795,222.85,90,19.755,246.25,115.5,7.19,11.5,3,1.84,3,1
,,1,1,0,0,0,0,1,0,103,415,0,0,0,212.55,105,25.795,174.85,117,21.755,160.25,104.5,8.19,12.5,6,3.84,1,1
,,1,1,1,0,0,1,0,0,85,415,1,1,28.5,225.55,83,36.795,228.85,85,15.755,241.25,98.5,10.19,9.5,2,1.84,1,1
,,1,0,1,1,1,0,0,1,129,408,1,0,0,211.55,115,45.795,228.85,86,17.755,199.25,102.5,10.19,8.5,3,2.84,2,1
,,0,1,0,1,0,1,1,0,111,415,0,0,0,162.55,117,40.795,174.85,98,14.755,250.25,96.5,9.19,11.5,5,2.84,2,1
,,1,1,0,0,0,0,0,0,71,510,0,1,21.5,263.55,81,44.795,231.85,105,15.755,199.25,88.5,7.19,10.5,5,3.84,3,1
,,1,0,0,1,0,0,1,0,129,408,0,1,32.5,260.55,92,30.795,190.85,80,14.755,227.25,81.5,8.19,9.5,5,2.84,1,1
,,0,1,0,1,1,1,1,0,98,415,0,1,35.5,171.55,93,45.795,210.85,111,21.755,208.25,116.5,11.19,9.5,2,1.84,2,1
,,0,0,0,0,1,0,0,0,75,408,1,1,25.5,176.55,117,24.795,199.85,83,13.755,163.25,104.5,9.19,8.5,4,2.84,3,1
,,0,0,0,0,1,0,0,1,126,408,0,0,0,211.55,111,31.795,243.85,105,15.755,198.25,111.5,7.19,10.5,6,2.84,1,1
,,1,0,1,0,0,0,0,1,135,415,0,1,20.5,165.55,109,39.795,166.85,101,19.755,182.25,115.5,9.19,11.5,6,3.84,2,1
,,1,1,0,1,1,0,1,1,122,510,1,0,0,169.55,116,38.795,178.85,94,13.755,172.25,112.5,8.19,12.5,4,3.84,1,1
,,0,0,1,0,0,0,1,1,77,408,1,0,0,275.55,89,37.795,191.85,84,13.755,182.25,112.5,9.19,12.5,4,3.84,2,1
,,1,1,0,1,1,1,1,1,86,415,0,0,0,198.55,87,28.795,177.85,110,13.755,190.25,116.5,10.19,12.5,5,3.84,2,1
,,0,1,1,1,1,1,1,0,76,408,0,1,21.5,156.55,94,41.795,188.85,92,16.755,207.25,94.5,7.19,11.5,4,2.84,3,1
,,1,0,0,0,1,0,1,1,78,415,1,1,31.5,218.55,99,25.795,256.85,108,14.755,240.25,110.5,7.19,12.5,5,2.84,2,1
,,0,1,0,0,0,0,1,0,137,510,0,0,0,234.55,109,39.795,248.85,89,21.755,196.25,101.5,8.19,10.5,2,2.84,2,1
,,1,1,1,1,1,1,0,1,134,415,0,0,0,195.55,88,45.795,179.85,111,19.755,225.25,107.5,8.19,10.5,6,3.84,2,1
,,1,1,1,0,1,1,1,1,116,408,1,1,25.5,240.55,94,46.795,186.85,92,17.755,222.25,81.5,7.19,8.5,6,2.84,3,1
,,1,0,0,0,0,0,1,1,115,408,1,1,36.5,244.55,82,28.795,237.85,89,14.755,180.25,109.5,10.19,12.5,6,1.84,1,1
,,0,1,1,1,1,0,1,1,112,415,0,0,0,227.55,117,34.795,220.85,112,16.755,164.25,90.5,8.19,9.5,5,3.84,2,1
,,1,0,0,0,0,1,1,0,104,510,0,1,35.5,229.55,106,29.795,203.85,89,19.755,243.25,107.5,9.19,11.5,6,1.84,2,1
,,1,1,0,1,0,1,0,1,70,510,1,1,19.5,154.55,116,32.795,226.85,108,17.755,232.25,86.5,9.19,10.5,2,3.84,2,1
,,1,1,0,0,1,1,1,0,116,415,0,1,20.5,247.55,100,26.795,190.85,85,15.755,221.25,96.5,10.19,11.5,5,3.84,3,1
,,0,0,1,1,0,1,1,1,84,510,1,0,0,194.55,82,42.795,210.85,118,20.755,187.25,81.5,8.19,11.5,6,1.84,2,1
,,1,0,1,1,1,0,0,0,90,510,1,0,0,228.55,91,43.795,160.85,95,20.755,173.25,88.5,9.19,11.5,2,3.84,1,1
,,1,0,1,0,1,0,0,0,91,510,1,1,30.5,176.55,114,26.795,226.85,106,14.755,231.25,95.5,11.19,8.5,3,3.84,1,1
,,0,0,1,1,0,0,0,0,126,408,1,1,30.5,265.55,95,43.795,195.85,92,19.755,166.25,104.5,9.19,8.5,4,2.84,2,1
,,1,0,0,1,0,1,1,1,64,415,1,0,0,196.55,85,29.795,243.85,82,18.755,224.25,113.5,11.19,9.5,5,2.84,1,1
,,0,1,1,1,1,0,1,0,72,415,0,0,0,193.55,94,25.795,163.85,115,19.755,240.25,102.5,11.19,8.5,5,3.84,1,1
,,0,1,0,1,0,1,1,0,103,408,1,0,0,246.55,97,42.795,227.85,112,14.755,237.25,88.5,11.19,12.5,4,2.84,1,1
,,1,1,1,1,0,0,1,1,63,510,0,0,0,275.55,106,29.795,185.85,98,17.755,216.25,83.5,8.19,12.5,6,3.84,3,1
,,1,0,1,1,1,0,1,1,112,415,0,1,20.5,248.55,99,30.795,237.85,91,19.755,226.25,104.5,9.19,12.5,4,3.84,3,1
,,1,1,1,1,0,1,0,1,66,415,0,0,0,179.55,116,27.795,231.85,88,16.755,188.25,83.5,8.19,9.5,4,1.84,3,1
